Serial No.,Date,Product ID,Demand,Inventory
6277,2023-07-09 15:16:30.459045904,58,781,228
6278,2022-12-27 21:00:07.560756076,11,122,504
6279,2022-03-12 07:20:41.044104410,52,596,495
6280,2023-07-27 17:48:52.493249320,94,513,329
6281,2022-11-08 19:32:25.274527452,38,117,391
6282,2023-01-05 20:31:10.747074708,91,290,708
6283,2023-12-09 17:35:11.611161112,41,977,740
6284,2022-12-21 17:49:09.774977496,50,142,455
6285,2022-09-26 12:30:01.620162016,3,548,718
6286,2022-02-24 14:37:37.425742574,28,606,525
6287,2022-05-10 21:07:10.963096310,48,10,56
6288,2022-03-05 10:38:24.950495049,64,324,166
6289,2023-06-21 21:29:47.578757872,13,673,82
6290,2023-07-16 03:13:07.398739872,84,979,557
6291,2022-05-28 00:52:51.197119712,48,767,919
6292,2023-03-21 14:44:49.468946896,56,929,836
6293,2022-06-25 19:14:16.525652564,29,632,502
6294,2023-12-09 14:04:55.949594960,89,464,149
6295,2022-12-01 01:57:13.663366336,57,300,193
6296,2023-03-19 06:40:38.883888384,6,879,341
6297,2023-06-29 13:28:29.810981096,29,280,421
6298,2023-08-21 04:47:35.805580560,57,604,59
6299,2023-04-25 08:46:56.921692168,9,839,354
6300,2022-10-08 08:21:10.207020700,25,733,35
6301,2023-09-04 10:28:02.808280824,55,576,267
6302,2022-09-25 11:58:11.989198920,5,634,458
6303,2022-09-06 15:54:31.647164716,61,221,160
6304,2022-07-29 09:14:18.685868588,82,90,793
6305,2023-02-02 07:20:15.121512152,73,405,972
6306,2023-04-09 23:04:24.626462648,91,130,821
6307,2022-07-20 23:44:18.145814580,78,704,969
6308,2022-04-02 23:44:26.786678668,39,663,95
6309,2023-10-05 00:37:43.906390640,32,141,573
6310,2023-03-07 03:48:58.973897392,95,846,548
6311,2023-05-13 16:34:42.448244824,71,199,416
6312,2022-01-05 12:38:05.508550855,40,63,870
6313,2022-02-27 23:13:37.641764176,42,891,296
6314,2023-07-28 04:19:39.477947792,2,349,309
6315,2022-03-17 01:14:10.045004500,2,643,706
6316,2022-02-21 21:47:47.686768676,11,523,253
6317,2022-02-01 23:27:09.882988298,35,671,391
6318,2022-06-19 16:03:18.739873986,72,957,653
6319,2022-09-29 05:19:51.359135912,3,557,482
6320,2023-07-16 10:13:38.721872184,84,685,878
6321,2022-10-01 02:53:14.959495948,46,138,612
6322,2022-02-02 22:13:51.683168316,18,509,10
6323,2023-03-18 04:23:41.422142216,39,8,543
6324,2022-05-20 19:24:55.949594960,73,850,251
6325,2022-05-13 12:11:52.871287128,12,143,802
6326,2023-05-09 17:57:39.585958592,92,587,560
6327,2023-02-12 17:53:54.923492348,30,362,494
6328,2023-08-23 05:51:15.067506752,60,552,868
6329,2022-11-17 12:02:57.137713772,86,343,893
6330,2022-09-22 17:23:14.419441944,52,45,604
6331,2023-09-23 20:32:45.796579656,6,100,241
6332,2023-04-20 13:08:20.090009000,61,889,321
6333,2022-10-21 20:30:18.901890188,26,355,845
6334,2022-05-28 16:39:01.674167416,44,736,939
6335,2023-02-03 20:07:59.567956796,15,202,974
6336,2022-07-10 13:10:38.343834382,51,643,913
6337,2022-08-10 17:21:22.088208820,82,263,850
6338,2022-12-19 20:15:46.174617460,21,840,579
6339,2023-08-22 14:05:04.590459048,38,644,53
6340,2022-04-17 05:24:53.789378938,40,99,119
6341,2022-12-25 23:26:43.960396040,47,848,258
6342,2022-05-12 18:40:34.563456346,86,732,646
6343,2023-02-24 04:59:24.356435640,40,459,684
6344,2022-07-16 05:50:49.144914490,24,239,613
6345,2023-06-09 06:22:12.853285328,48,755,356
6346,2022-02-02 13:28:12.529252925,33,493,547
6347,2022-03-09 09:15:27.812781278,51,790,36
6348,2022-07-23 14:49:00.054005400,15,736,782
6349,2022-08-28 11:08:04.968496848,58,810,270
6350,2023-05-08 19:10:57.785778576,15,741,482
6351,2023-04-20 20:08:51.413141312,85,438,641
6352,2023-03-28 13:12:13.393339336,88,228,93
6353,2022-10-29 07:13:37.641764176,87,496,320
6354,2022-08-02 04:21:05.886588660,20,90,109
6355,2022-03-20 23:51:12.907290729,52,343,282
6356,2023-04-17 18:33:22.520252024,42,601,299
6357,2023-08-02 10:29:03.294329432,70,236,161
6358,2023-05-27 11:44:22.466246624,74,951,379
6359,2022-01-28 17:49:35.697569757,28,863,85
6360,2022-04-01 12:41:50.171017101,96,658,581
6361,2023-11-14 20:05:41.314131408,66,610,598
6362,2023-02-11 13:51:49.630963096,14,320,856
6363,2022-10-10 07:39:41.638163816,81,696,520
6364,2023-05-23 21:52:58.757875784,45,384,21
6365,2023-04-23 12:58:41.152115208,55,791,172
6366,2022-03-16 02:27:28.244824482,44,906,817
6367,2022-12-19 22:00:54.005400540,48,856,907
6368,2022-02-11 16:29:31.377137713,20,189,675
6369,2022-09-20 23:20:06.480648064,55,874,147
6370,2022-07-22 07:16:39.099909990,89,942,861
6371,2023-01-25 17:06:40.720072008,28,507,886
6372,2022-07-09 14:23:56.543654364,14,88,347
6373,2023-06-08 09:20:38.883888384,75,928,690
6374,2023-07-14 23:11:02.106210616,17,190,786
6375,2023-10-30 12:08:16.849684968,49,501,481
6376,2023-05-23 16:37:35.265526552,7,786,763
6377,2023-12-06 17:44:50.549054904,82,397,40
6378,2023-06-30 14:00:19.441944192,51,568,760
6379,2023-11-26 17:41:57.731773176,51,93,844
6380,2023-05-20 04:31:19.387938792,21,754,707
6381,2023-07-06 03:10:14.581458144,61,379,62
6382,2023-03-09 22:23:56.543654368,70,243,434
6383,2023-12-22 19:13:33.321332128,66,311,195
6384,2023-01-26 00:07:12.043204320,94,924,581
6385,2023-12-05 18:58:08.748874888,46,392,733
6386,2022-07-30 16:46:39.639963996,65,416,503
6387,2023-03-28 23:43:00.378037800,96,944,564
6388,2022-11-16 20:16:46.660666064,3,171,301
6389,2022-07-31 05:02:34.455445544,27,386,779
6390,2022-06-08 22:29:07.614761476,1,442,833
6391,2023-03-15 04:33:20.360036000,98,812,573
6392,2022-08-28 12:53:12.799279928,25,80,80
6393,2023-02-05 14:11:07.506750672,61,606,559
6394,2023-06-28 05:56:08.856885688,76,266,832
6395,2022-04-28 13:00:07.560756076,13,709,523
6396,2023-06-06 18:47:46.606660664,46,327,149
6397,2023-02-13 04:24:41.908190816,17,835,670
6398,2023-03-18 14:54:28.406840680,90,698,47
6399,2023-02-07 13:29:38.937893788,83,78,691
6400,2023-03-28 00:56:18.577857784,89,919,154
6401,2022-08-12 18:25:01.350135012,76,53,584
6402,2022-04-25 16:40:02.160216022,45,276,155
6403,2023-11-17 05:54:59.729972992,7,530,854
6404,2023-05-09 09:12:00.432043200,39,602,439
6405,2022-02-15 02:50:39.423942394,21,845,831
6406,2022-02-03 10:29:46.498649865,90,70,823
6407,2022-02-12 22:16:44.500450045,88,169,918
6408,2022-06-29 14:21:03.726372636,4,320,836
6409,2022-02-02 13:28:12.529252925,84,709,146
6410,2022-01-26 00:59:45.958595859,64,556,593
6411,2023-07-14 23:11:02.106210616,64,833,179
6412,2022-06-25 17:29:08.694869486,52,517,606
6413,2023-04-27 15:05:59.675967592,95,956,380
6414,2023-01-26 22:53:53.843384336,49,416,165
6415,2023-09-13 20:29:52.979297928,20,816,261
6416,2022-06-18 15:31:29.108910890,48,58,131
6417,2022-07-15 00:03:36.021602160,33,852,261
6418,2023-07-01 14:32:09.072907288,63,914,4
6419,2023-05-24 08:23:45.742574256,36,859,811
6420,2022-02-12 15:16:13.177317731,7,695,979
6421,2022-06-13 04:06:41.800180018,54,563,489
6422,2023-12-27 00:51:07.506750672,9,287,617
6423,2022-07-03 18:13:30.081008100,29,459,736
6424,2023-07-07 00:11:48.550855080,90,615,448
6425,2023-04-17 09:47:43.366336632,36,155,264
6426,2023-03-28 13:12:13.393339336,93,89,50
6427,2023-04-06 12:43:16.579657968,38,287,427
6428,2022-10-16 19:36:18.577857784,27,711,606
6429,2023-12-12 20:55:48.334833480,61,59,658
6430,2023-09-05 16:15:15.931593160,66,792,651
6431,2022-06-22 15:53:39.801980198,59,683,584
6432,2023-05-30 23:50:38.343834384,44,780,74
6433,2022-04-06 04:50:11.341134113,89,331,736
6434,2022-10-21 13:29:47.578757876,92,492,540
6435,2023-10-24 08:57:19.063906392,72,319,751
6436,2022-12-02 16:30:05.940594060,40,587,450
6437,2022-02-18 23:42:34.455445544,38,628,229
6438,2023-04-11 22:22:56.057605760,96,516,895
6439,2023-10-21 14:22:21.494149416,6,504,461
6440,2023-06-05 20:01:04.806480648,64,692,493
6441,2022-02-06 19:05:46.714671467,58,991,714
6442,2022-10-16 02:05:00.270027000,13,109,490
6443,2023-07-27 23:04:15.985598560,69,718,447
6444,2023-08-14 20:21:14.527452744,13,643,490
6445,2023-07-04 16:07:37.965796576,28,420,183
6446,2022-10-16 21:21:26.408640864,53,448,166
6447,2022-11-30 13:41:18.847884788,9,686,408
6448,2023-06-12 14:58:13.069306928,76,974,667
6449,2023-11-15 03:06:12.637263728,66,287,36
6450,2022-11-16 06:15:44.014401440,2,848,81
6451,2023-05-24 01:23:14.419441944,42,175,941
6452,2023-01-22 20:46:35.319531952,62,171,225
6453,2023-01-04 18:14:13.285328532,38,215,90
6454,2022-07-15 10:34:23.006300630,25,410,273
6455,2023-01-22 05:00:24.842484248,85,610,926
6456,2022-04-11 12:44:42.988298830,8,466,608
6457,2023-05-10 04:28:26.570657064,14,839,850
6458,2022-08-15 12:59:58.919891988,15,949,376
6459,2023-10-05 11:08:30.891089104,15,126,198
6460,2022-12-23 18:52:49.036903688,73,634,401
6461,2022-05-08 14:48:08.208820882,9,26,122
6462,2022-09-25 18:58:43.312331232,14,688,657
6463,2022-12-08 21:26:11.557155716,31,439,50
6464,2022-08-31 03:57:54.707470748,26,46,899
6465,2023-06-30 03:29:32.457245720,69,416,579
6466,2022-03-17 13:30:04.860486048,57,77,208
6467,2023-01-31 11:31:59.351935192,42,233,723
6468,2022-08-28 16:23:28.460846084,87,558,958
6469,2023-06-29 22:14:08.964896488,87,830,502
6470,2023-02-28 15:52:22.034203416,73,504,958
6471,2022-03-09 11:00:35.643564356,36,767,22
6472,2023-07-18 02:31:38.829882984,35,968,847
6473,2023-04-07 20:15:37.533753376,68,437,809
6474,2022-08-28 23:23:59.783978396,84,533,508
6475,2023-06-29 20:29:01.134113408,88,489,869
6476,2022-10-17 07:52:13.393339332,73,541,384
6477,2023-04-21 10:09:54.059405936,23,718,741
6478,2023-07-29 06:36:36.939693968,70,730,280
6479,2023-03-30 10:45:36.993699368,87,731,65
6480,2023-04-13 18:11:11.827182720,84,403,430
6481,2022-08-23 22:29:59.459945992,50,792,454
6482,2023-11-26 12:26:34.239423944,25,26,793
6483,2022-03-03 20:05:32.673267327,98,372,445
6484,2022-01-19 00:47:14.203420342,60,152,344
6485,2023-11-13 02:02:33.375337528,63,945,86
6486,2022-11-04 10:24:35.427542752,8,255,409
6487,2023-06-05 09:30:17.821782176,70,420,649
6488,2023-04-13 07:40:24.842484248,29,19,956
6489,2023-10-06 13:25:28.352835280,21,634,638
6490,2022-02-15 09:51:10.747074707,78,168,748
6491,2023-09-17 20:52:03.672367232,40,736,433
6492,2023-05-24 22:24:48.388838880,97,420,386
6493,2022-03-23 14:55:54.815481548,45,750,588
6494,2023-09-27 13:54:25.166516648,89,377,175
6495,2023-08-29 17:47:52.007200720,30,901,895
6496,2022-10-15 05:03:26.300630064,87,948,716
6497,2022-04-16 17:08:58.973897390,43,898,271
6498,2023-12-03 09:08:50.333033304,96,115,97
6499,2022-10-19 07:10:44.824482448,18,543,343
6500,2022-10-16 23:06:34.239423940,97,466,408
6501,2022-02-21 11:17:00.702070207,10,403,991
6502,2022-10-08 15:21:41.530153016,21,444,479
6503,2023-10-08 23:14:46.768676864,80,180,618
6504,2023-12-28 08:23:28.460846080,84,79,89
6505,2022-09-29 10:35:14.851485148,53,606,973
6506,2022-01-12 21:36:16.417641764,81,34,584
6507,2023-05-03 11:16:26.138613856,47,881,698
6508,2023-08-25 15:40:33.483348336,73,834,336
6509,2022-06-01 10:00:41.044104410,45,704,826
6510,2023-01-18 08:08:29.810981096,58,502,704
6511,2023-12-03 10:53:58.163816376,16,863,128
6512,2023-12-05 10:12:29.594959496,2,502,88
6513,2022-08-26 01:18:46.552655264,20,665,39
6514,2023-10-15 09:26:15.877587760,38,480,515
6515,2023-04-15 01:43:32.781278128,10,361,808
6516,2022-03-05 15:53:48.442844284,55,613,881
6517,2023-10-12 18:21:33.969396936,60,14,815
6518,2022-05-15 06:15:00.810081008,39,611,880
6519,2022-05-07 16:01:26.408640864,75,628,114
6520,2022-10-30 23:31:37.749774976,80,341,561
6521,2023-04-03 09:22:39.855985600,49,508,813
6522,2022-04-28 11:14:59.729972996,13,657,252
6523,2023-01-08 01:05:05.670567056,28,112,956
6524,2022-10-11 16:57:10.423042304,4,936,588
6525,2022-05-24 12:46:35.319531952,14,344,186
6526,2023-09-21 22:59:22.196219624,29,179,301
6527,2022-12-05 00:34:16.525652564,7,991,885
6528,2022-09-11 18:33:39.801980196,16,960,326
6529,2022-05-04 19:41:21.008100810,90,706,23
6530,2022-05-30 08:57:01.782178218,97,196,438
6531,2023-06-04 12:28:43.852385240,37,89,655
6532,2022-11-28 02:06:52.601260124,87,873,634
6533,2023-09-24 17:34:19.765976592,96,31,143
6534,2022-05-31 05:58:35.751575158,64,383,317
6535,2022-03-26 18:16:31.539153915,45,334,526
6536,2023-05-19 14:30:16.741674168,49,29,96
6537,2023-11-10 02:12:12.313231320,76,967,95
6538,2023-09-19 00:54:08.964896488,74,500,970
6539,2023-11-06 10:35:40.774077408,84,986,804
6540,2022-02-06 20:50:54.545454545,49,190,726
6541,2023-04-06 19:43:47.902790280,52,167,482
6542,2023-10-30 13:53:24.680468048,3,631,477
6543,2022-05-08 06:02:29.054905490,18,839,69
6544,2023-01-27 14:40:04.320432044,28,262,833
6545,2023-03-29 22:29:42.178217824,27,703,949
6546,2023-04-11 10:07:01.242124208,98,813,837
6547,2022-07-14 04:47:09.882988298,96,782,199
6548,2023-01-19 15:40:50.765076508,35,618,584
6549,2023-06-23 22:33:26.840684064,62,368,178
6550,2023-06-27 08:54:34.887488744,78,818,958
6551,2023-04-23 02:27:54.167416744,35,909,205
6552,2023-03-28 18:27:36.885688568,69,659,599
6553,2023-11-18 15:12:28.514851480,23,144,948
6554,2023-09-25 14:35:53.735373536,4,130,17
6555,2022-01-29 11:20:54.005400540,1,620,399
6556,2023-03-27 03:54:44.608460848,55,567,737
6557,2023-02-25 12:31:45.310531048,33,183,345
6558,2023-11-04 18:17:40.666066608,72,777,145
6559,2022-06-20 23:35:39.693969396,78,11,941
6560,2023-01-06 05:16:49.900990096,93,213,226
6561,2023-10-06 01:09:33.537353736,11,482,939
6562,2022-05-15 00:59:37.317731772,23,597,928
6563,2022-03-14 22:25:22.952295229,77,655,470
6564,2023-12-28 01:22:57.137713768,58,849,210
6565,2023-07-05 00:53:17.119711968,93,397,5
6566,2022-01-28 21:19:51.359135913,85,795,812
6567,2022-06-27 04:31:45.310531052,75,508,40
6568,2023-10-24 14:12:42.556255624,90,417,225
6569,2022-08-21 07:25:17.551755176,11,926,582
6570,2022-11-26 08:03:44.662466244,3,852,723
6571,2022-07-02 10:41:09.126912690,76,892,109
6572,2022-08-06 06:28:24.410441044,18,635,779
6573,2022-02-04 00:30:49.144914491,32,868,474
6574,2023-05-15 14:08:06.048604856,63,2,349
6575,2022-10-27 13:10:29.702970296,35,287,308
6576,2022-06-15 08:40:36.723672366,71,48,108
6577,2022-11-01 00:03:27.380738072,70,20,853
6578,2022-03-02 09:02:56.057605760,90,418,306
6579,2022-01-03 01:03:39.261926192,11,158,792
6580,2023-02-06 11:12:41.476147612,40,30,41
6581,2022-06-24 08:11:39.909990998,72,4,332
6582,2023-01-06 05:16:49.900990096,19,736,649
6583,2022-07-26 23:25:00.270027002,40,425,19
6584,2023-05-12 23:03:24.140414040,44,623,754
6585,2023-07-17 07:15:12.691269128,71,864,994
6586,2023-09-21 08:58:19.549954992,59,759,973
6587,2022-08-10 13:51:06.426642664,91,417,289
6588,2023-01-20 17:57:48.226822680,16,336,239
6589,2022-02-22 17:04:13.825382538,59,376,649
6590,2023-05-05 15:50:21.062106208,27,193,205
6591,2022-08-19 09:51:53.951395140,11,918,351
6592,2023-01-13 21:15:32.133213320,98,603,679
6593,2023-03-11 12:56:48.820882088,31,293,565
6594,2023-01-09 03:22:03.132313232,16,344,876
6595,2023-04-27 18:36:15.337533752,22,289,938
6596,2023-11-29 10:31:47.470747072,76,591,407
6597,2023-01-14 13:01:42.610261024,86,499,694
6598,2023-05-11 05:00:16.201620160,76,504,56
6599,2023-08-14 11:35:35.373537352,8,837,890
6600,2022-04-22 13:19:25.436543654,61,599,536
6601,2022-06-17 07:59:08.154815482,54,601,653
6602,2022-08-12 00:53:43.042304228,61,695,947
6603,2023-06-27 03:39:11.395139512,79,988,422
6604,2022-07-10 21:56:17.497749774,2,476,122
6605,2023-12-25 12:03:23.060306032,81,859,817
6606,2022-08-28 12:53:12.799279928,21,432,427
6607,2023-11-09 01:40:22.682268224,95,56,489
6608,2023-10-22 09:38:47.632763272,83,715,223
6609,2023-08-27 06:13:25.760576056,64,458,829
6610,2022-07-24 17:05:57.515751574,85,350,739
6611,2022-02-07 10:51:57.191719172,33,714,213
6612,2022-02-16 03:22:29.054905490,88,22,244
6613,2023-12-21 09:56:04.536453640,49,788,898
6614,2022-01-10 08:16:42.340234023,84,868,61
6615,2023-12-25 10:18:15.229522952,15,295,766
6616,2023-06-12 18:28:28.730873088,84,918,803
6617,2022-06-12 19:21:02.646264626,96,797,36
6618,2022-08-16 13:31:48.550855084,5,881,608
6619,2022-02-08 11:23:46.822682268,36,852,401
6620,2023-08-03 09:15:45.094509448,12,506,857
6621,2022-10-30 21:46:29.918991900,8,536,245
6622,2023-08-31 03:05:20.792079208,66,200,413
6623,2023-06-07 17:34:28.406840680,7,471,223
6624,2022-09-28 18:49:04.374437444,97,254,534
6625,2023-10-11 02:03:33.861386136,51,772,221
6626,2022-05-03 05:08:28.730873086,80,902,319
6627,2022-03-24 20:43:07.938793879,78,961,6
6628,2022-04-10 10:27:45.526552655,20,44,798
6629,2023-05-21 06:48:16.849684968,92,708,229
6630,2022-12-13 10:04:17.065706568,41,597,797
6631,2023-03-02 16:56:01.296129608,70,35,717
6632,2023-01-28 23:57:33.105310528,5,720,137
6633,2023-03-27 21:26:02.916291624,97,426,553
6634,2023-11-14 02:34:23.006300632,31,295,198
6635,2022-05-08 11:17:52.547254726,25,828,35
6636,2022-01-17 17:14:53.249324932,73,701,379
6637,2023-01-31 18:32:30.675067504,5,139,861
6638,2023-07-17 03:44:57.029702968,37,891,503
6639,2023-09-06 02:46:02.916291624,93,791,105
6640,2023-07-12 01:05:48.874887488,89,884,187
6641,2023-02-14 17:12:26.354635464,90,440,592
6642,2023-03-21 00:43:46.822682264,80,575,449
6643,2022-11-20 04:52:46.876687668,63,14,686
6644,2023-05-18 01:42:32.295229520,45,917,786
6645,2022-06-25 06:58:21.710171016,70,547,400
6646,2023-03-14 09:16:54.221422144,39,337,773
6647,2022-08-28 18:08:36.291629164,10,703,517
6648,2023-06-16 18:50:39.423942392,62,461,6
6649,2023-12-22 01:42:15.013501352,24,729,177
6650,2023-06-06 10:02:07.452745272,45,42,669
6651,2022-12-14 08:50:58.865886588,76,690,587
6652,2023-03-08 18:21:51.251125112,94,688,852
6653,2023-07-24 14:28:15.769576960,32,943,104
6654,2023-06-20 06:56:55.301530152,94,318,831
6655,2023-12-27 16:37:17.983798376,77,482,47
6656,2022-03-20 01:04:31.107110711,61,704,345
6657,2022-12-25 23:26:43.960396040,88,655,96
6658,2022-01-19 00:47:14.203420342,36,67,493
6659,2022-09-04 20:06:15.877587760,39,59,370
6660,2023-10-24 03:41:55.571557152,45,146,640
6661,2022-05-19 15:22:50.657065706,22,884,49
6662,2022-05-06 17:14:44.608460846,69,849,133
6663,2023-04-03 14:38:03.348334832,27,510,790
6664,2022-07-11 20:42:59.297929792,54,563,133
6665,2023-01-20 14:27:32.565256524,2,734,824
6666,2022-09-12 15:35:13.771377136,21,251,755
6667,2023-10-13 06:37:28.784878488,10,532,969
6668,2022-03-27 06:32:26.354635463,92,364,604
6669,2022-10-24 09:49:52.979297928,86,123,316
6670,2022-04-30 15:48:54.653465346,14,399,432
6671,2023-01-06 10:32:13.393339332,5,631,990
6672,2023-04-08 15:32:03.672367232,20,194,429
6673,2022-02-18 16:42:03.132313231,50,683,598
6674,2023-08-07 16:38:27.110711072,48,477,894
6675,2023-01-25 18:51:48.550855084,68,392,947
6676,2022-03-16 16:28:30.891089109,62,392,85
6677,2023-04-11 04:51:37.749774976,35,324,89
6678,2023-11-07 00:36:43.420342032,51,281,359
6679,2023-06-16 18:50:39.423942392,89,429,106
6680,2023-12-23 16:15:07.290729072,82,268,47
6681,2023-11-22 17:19:47.038703872,90,226,668
6682,2023-09-19 14:55:11.611161112,70,640,856
6683,2022-11-19 16:36:52.061206120,96,628,223
6684,2022-05-04 17:56:13.177317732,56,807,810
6685,2023-05-02 21:15:23.492349232,89,609,187
6686,2023-08-30 18:19:41.638163816,17,826,207
6687,2023-12-16 12:32:19.873987400,63,585,855
6688,2023-04-02 17:36:29.378937896,41,149,929
6689,2022-09-26 14:15:09.450945092,5,264,273
6690,2022-03-13 09:37:38.505850585,64,480,804
6691,2023-11-23 16:06:28.838883888,7,26,577
6692,2023-06-24 05:33:58.163816384,59,942,762
6693,2022-03-29 18:06:52.601260126,90,176,935
6694,2023-08-30 00:48:23.330333032,30,108,354
6695,2022-08-17 19:19:01.674167416,47,192,302
6696,2022-03-18 07:01:23.168316831,29,287,105
6697,2023-02-07 18:45:02.430243024,23,720,521
6698,2023-07-16 03:13:07.398739872,69,526,945
6699,2022-09-28 17:03:56.543654364,35,738,754
6700,2023-03-28 00:56:18.577857784,45,955,118
6701,2022-05-12 22:10:50.225022502,84,532,76
6702,2022-03-08 06:58:30.351035103,7,629,233
6703,2023-11-04 00:46:22.358235824,52,654,335
